0.003192	-0.69	15.9	18.8
0.003194	-0.69	17.9	18.8
0.003196	-0.69	15.9	20.8
0.003198	-0.69	15.9	18.8
0.0032	-0.71	17.9	18.8
0.003202	-0.69	17.9	18.8
0.003204	-0.69	15.9	18.8
0.003206	-0.69	17.9	18.8
0.003208	-0.69	17.9	18.8
0.00321	-0.71	17.9	18.8
0.003212	-0.71	17.9	18.8
0.003214	-0.71	17.9	18.8
0.003216	-0.71	17.9	18.8
0.003218	-0.69	15.9	18.8
0.00322	-0.69	17.9	18.8
0.003222	-0.69	17.9	18.8
0.003224	-0.71	17.9	18.8
0.003226	-0.71	17.9	18.8
0.003228	-0.69	15.9	18.8
0.00323	-0.71	17.9	18.8
0.003232	-0.71	15.9	18.8
0.003234	-0.71	15.9	18.8
0.003236	-0.71	17.9	18.8
0.003238	-0.69	15.9	18.8
0.00324	-0.69	17.9	18.8
0.003242	-0.69	17.9	18.8
0.003244	-0.69	15.9	18.8
0.003246	-0.69	15.9	18.8
0.003248	-0.71	15.9	18.8
0.00325	-0.71	17.9	18.8
0.003252	-0.71	17.9	18.8
0.003254	-0.69	17.9	18.8
0.003256	-0.71	17.9	18.8
0.003258	-0.71	17.9	18.8
0.00326	-0.71	17.9	18.8
0.003262	-0.71	15.9	18.8
0.003264	-0.71	15.9	18.8
0.003266	-0.69	15.9	18.8
0.003268	-0.71	17.9	18.8
0.00327	-0.71	15.9	18.8
0.003272	-0.69	17.9	18.8
0.003274	-0.71	17.9	18.8
0.003276	-0.69	17.9	18.8
0.003278	-0.69	17.9	18.8
0.00328	-0.69	15.9	18.8
0.003282	-0.69	17.9	18.8
0.003284	-0.71	15.9	18.8
0.003286	-0.71	15.9	18.8
0.003288	-0.71	17.9	18.8
0.00329	-0.71	17.9	18.8
0.003292	-0.69	17.9	18.8
0.003294	-0.71	17.9	18.8
0.003296	-0.71	15.9	18.8
0.003298	-0.69	17.9	18.8
0.0033	-0.69	17.9	18.8
0.003302	-0.69	17.9	18.8
0.003304	-0.71	17.9	18.8
0.003306	-0.69	17.9	18.8
0.003308	-0.71	15.9	18.8
0.00331	-0.69	15.9	18.8
0.003312	-0.71	17.9	18.8
0.003314	-0.69	17.9	18.8
0.003316	-0.71	15.9	18.8
0.003318	-0.71	15.9	18.8
0.00332	-0.69	15.9	18.8
0.003322	-0.71	17.9	18.8
0.003324	-0.71	17.9	18.8
0.003326	-0.71	15.9	18.8
0.003328	-0.71	17.9	18.8
0.00333	-0.71	17.9	18.8
0.003332	-0.71	17.9	16.8
0.003334	-0.91	-0.1	-61.2
0.003336	-0.65	-4.1	-17.2
0.003338	-1.29	-22.1	-65.2
0.00334	-0.65	-28.1	-55.2
0.003342	-0.89	-46.1	-73.2
0.003344	-1.05	-54.1	-85.2
0.003346	-1.21	-68.1	-95.2
0.003348	-1.43	-76.1	-99.2
0.00335	-1.71	-84.1	-97.2
0.003352	-2.05	-88.1	-97.2
0.003354	-2.49	-90.1	-97.2
0.003356	-inf	-92.1	-97.2
0.003358	-inf	-94.1	-97.2
0.00336	-inf	-94.1	-97.2
0.003362	-inf	-96.1	-97.2
0.003364	-inf	-96.1	-97.2
0.003366	-inf	-96.1	-97.2
0.003368	-inf	-96.1	-99.2
0.00337	-inf	-98.1	-97.2
0.003372	-inf	-96.1	-97.2
0.003374	-inf	-98.1	-97.2
0.003376	-inf	-98.1	-97.2
0.003378	-inf	-98.1	-97.2
0.00338	-inf	-98.1	-97.2
0.003382	-inf	-96.1	-97.2
0.003384	-inf	-98.1	-97.2
0.003386	-inf	-96.1	-99.2
0.003388	-inf	-96.1	-97.2
0.00339	-inf	-96.1	-99.2
0.003392	-inf	-96.1	-99.2
0.003394	-inf	-98.1	-99.2
0.003396	-inf	-96.1	-97.2
0.003398	-inf	-98.1	-97.2
0.0034	-inf	-96.1	-97.2
0.003402	-inf	-96.1	-97.2
0.003404	-inf	-98.1	-97.2
0.003406	-inf	-98.1	-97.2
0.003408	-inf	-96.1	-97.2
0.00341	-inf	-96.1	-97.2
0.003412	-inf	-98.1	-99.2
0.003414	-inf	-98.1	-99.2
0.003416	-inf	-96.1	-97.2
0.003418	-inf	-96.1	-97.2
0.00342	-inf	-96.1	-99.2
0.003422	-inf	-96.1	-97.2
0.003424	-inf	-96.1	-97.2
0.003426	-inf	-98.1	-97.2
0.003428	-inf	-96.1	-97.2
0.00343	-inf	-96.1	-97.2
0.003432	-inf	-96.1	-97.2
0.003434	-inf	-96.1	-97.2
0.003436	-inf	-98.1	-97.2
0.003438	-inf	-96.1	-97.2
0.00344	-inf	-96.1	-97.2
0.003442	-inf	-98.1	-97.2
0.003444	-inf	-96.1	-97.2
0.003446	-inf	-96.1	-97.2
0.003448	-inf	-96.1	-97.2
0.00345	-inf	-98.1	-97.2
0.003452	-inf	-98.1	-97.2
0.003454	-inf	-96.1	-97.2
0.003456	-inf	-96.1	-97.2
0.003458	-inf	-96.1	-97.2
0.00346	-inf	-98.1	-97.2
0.003462	-inf	-98.1	-97.2
0.003464	-inf	-96.1	-97.2
0.003466	-inf	-98.1	-97.2
0.003468	-inf	-98.1	-97.2
0.00347	-inf	-96.1	-97.2
0.003472	-inf	-96.1	-99.2
0.003474	-inf	-96.1	-97.2
0.003476	-inf	-96.1	-97.2
0.003478	-inf	-96.1	-97.2
0.00348	-inf	-98.1	-97.2
0.003482	-inf	-98.1	-97.2
0.003484	-inf	-96.1	-97.2
0.003486	-inf	-96.1	-97.2
0.003488	-inf	-96.1	-97.2
0.00349	-inf	-96.1	-97.2
0.003492	-inf	-98.1	-97.2
0.003494	-inf	-98.1	-97.2
0.003496	-inf	-98.1	-97.2
0.003498	-inf	-98.1	-97.2
0.0035	-inf	-98.1	-97.2
0.003502	-inf	-96.1	-97.2
0.003504	-inf	-98.1	-97.2
0.003506	-inf	-98.1	-97.2
0.003508	-inf	-98.1	-97.2
0.00351	-inf	-98.1	-97.2
0.003512	-inf	-98.1	-97.2
0.003514	-inf	-96.1	-97.2
