0.003192	-1.27	-16.1	-15.2
0.003194	-1.27	-18.1	-15.2
0.003196	-1.27	-16.1	-15.2
0.003198	-1.27	-16.1	-15.2
0.0032	-1.27	-18.1	-15.2
0.003202	-1.27	-16.1	-15.2
0.003204	-1.27	-16.1	-15.2
0.003206	-1.27	-16.1	-15.2
0.003208	-1.27	-16.1	-17.2
0.00321	-1.27	-16.1	-15.2
0.003212	-1.27	-18.1	-15.2
0.003214	-1.27	-16.1	-15.2
0.003216	-1.27	-16.1	-15.2
0.003218	-1.27	-16.1	-15.2
0.00322	-1.27	-16.1	-15.2
0.003222	-1.27	-18.1	-17.2
0.003224	-1.27	-18.1	-17.2
0.003226	-1.27	-16.1	-15.2
0.003228	-1.27	-16.1	-17.2
0.00323	-1.27	-18.1	-15.2
0.003232	-1.27	-16.1	-17.2
0.003234	-1.27	-16.1	-15.2
0.003236	-1.27	-18.1	-15.2
0.003238	-1.27	-16.1	-15.2
0.00324	-1.27	-18.1	-15.2
0.003242	-1.27	-16.1	-15.2
0.003244	-1.27	-16.1	-15.2
0.003246	-1.27	-16.1	-15.2
0.003248	-1.25	-16.1	-15.2
0.00325	-1.27	-16.1	-15.2
0.003252	-1.27	-18.1	-15.2
0.003254	-1.27	-18.1	-15.2
0.003256	-1.27	-16.1	-15.2
0.003258	-1.27	-16.1	-15.2
0.00326	-1.27	-16.1	-17.2
0.003262	-1.25	-16.1	-15.2
0.003264	-1.27	-16.1	-15.2
0.003266	-1.27	-14.1	-15.2
0.003268	-1.27	-16.1	-15.2
0.00327	-1.27	-16.1	-15.2
0.003272	-1.27	-16.1	-15.2
0.003274	-1.27	-16.1	-15.2
0.003276	-1.27	-16.1	-15.2
0.003278	-1.27	-16.1	-15.2
0.00328	-1.27	-16.1	-15.2
0.003282	-1.27	-16.1	-15.2
0.003284	-1.27	-16.1	-15.2
0.003286	-1.27	-18.1	-13.2
0.003288	-1.27	-16.1	-15.2
0.00329	-1.27	-18.1	-15.2
0.003292	-1.27	-16.1	-15.2
0.003294	-1.27	-16.1	-15.2
0.003296	-1.27	-16.1	-17.2
0.003298	-1.27	-16.1	-15.2
0.0033	-1.27	-18.1	-15.2
0.003302	-1.27	-16.1	-15.2
0.003304	-1.27	-16.1	-15.2
0.003306	-1.27	-16.1	-15.2
0.003308	-1.27	-16.1	-15.2
0.00331	-1.27	-18.1	-15.2
0.003312	-1.27	-16.1	-15.2
0.003314	-1.27	-16.1	-15.2
0.003316	-1.27	-16.1	-17.2
0.003318	-1.27	-16.1	-15.2
0.00332	-1.27	-16.1	-15.2
0.003322	-1.27	-16.1	-15.2
0.003324	-1.27	-16.1	-15.2
0.003326	-1.25	-16.1	-15.2
0.003328	-1.27	-14.1	-13.2
0.00333	-1.27	-16.1	-15.2
0.003332	-1.27	-14.1	-15.2
0.003334	-1.25	-16.1	-15.2
0.003336	-1.27	-16.1	-15.2
0.003338	-1.27	-18.1	-15.2
0.00334	-1.27	-16.1	-15.2
0.003342	-1.25	-16.1	-15.2
0.003344	-1.27	-16.1	-15.2
0.003346	-1.27	-14.1	-13.2
0.003348	-1.25	-16.1	-15.2
0.00335	-1.25	-16.1	-13.2
0.003352	-1.25	-16.1	-15.2
0.003354	-1.25	-16.1	-15.2
0.003356	-1.27	-16.1	-15.2
0.003358	-1.25	-16.1	-15.2
0.00336	-1.25	-16.1	-15.2
0.003362	-1.25	-16.1	-15.2
0.003364	-1.25	-16.1	-17.2
0.003366	-1.25	-16.1	-15.2
0.003368	-1.27	-16.1	-13.2
0.00337	-1.25	-16.1	-15.2
0.003372	-1.25	-16.1	-15.2
0.003374	-1.25	-16.1	-15.2
0.003376	-1.25	-16.1	-15.2
0.003378	-1.25	-16.1	-13.2
0.00338	-1.25	-16.1	-15.2
0.003382	-1.27	-16.1	-13.2
0.003384	-1.25	-16.1	-15.2
0.003386	-1.25	-14.1	-15.2
0.003388	-1.27	-16.1	-15.2
0.00339	-1.27	-14.1	-15.2
0.003392	-1.25	-16.1	-13.2
0.003394	-1.25	-16.1	-15.2
0.003396	-1.27	-16.1	-15.2
0.003398	-1.27	-16.1	-15.2
0.0034	-1.25	-14.1	-13.2
0.003402	-1.25	-16.1	-15.2
0.003404	-1.27	-16.1	-15.2
0.003406	-1.27	-16.1	-15.2
0.003408	-1.25	-16.1	-15.2
0.00341	-1.25	-16.1	-15.2
0.003412	-1.25	-16.1	-13.2
0.003414	-1.25	-14.1	-15.2
0.003416	-1.25	-16.1	-13.2
0.003418	-1.25	-16.1	-13.2
0.00342	-1.25	-16.1	-15.2
0.003422	-1.25	-16.1	-13.2
0.003424	-1.25	-14.1	-15.2
0.003426	-1.25	-16.1	-15.2
0.003428	-1.25	-16.1	-13.2
0.00343	-1.25	-16.1	-13.2
0.003432	-1.25	-16.1	-15.2
0.003434	-1.25	-16.1	-15.2
0.003436	-1.27	-16.1	-15.2
0.003438	-1.25	-16.1	-15.2
0.00344	-1.25	-16.1	-15.2
0.003442	-1.25	-16.1	-15.2
0.003444	-1.25	-16.1	-15.2
0.003446	-1.25	-14.1	-15.2
0.003448	-1.25	-14.1	-13.2
0.00345	-1.25	-14.1	-13.2
0.003452	-1.25	-16.1	-15.2
0.003454	-1.25	-16.1	-13.2
0.003456	-1.25	-14.1	-13.2
0.003458	-1.25	-14.1	-15.2
0.00346	-1.25	-16.1	-15.2
0.003462	-1.25	-16.1	-15.2
0.003464	-1.25	-16.1	-13.2
0.003466	-1.25	-16.1	-13.2
0.003468	-1.25	-16.1	-15.2
0.00347	-1.25	-16.1	-15.2
0.003472	-1.25	-16.1	-13.2
0.003474	-1.25	-16.1	-15.2
0.003476	-1.25	-16.1	-15.2
0.003478	-1.27	-14.1	-13.2
0.00348	-1.25	-16.1	-13.2
0.003482	-1.25	-16.1	-13.2
0.003484	-1.25	-14.1	-15.2
0.003486	-1.25	-14.1	-15.2
0.003488	-1.25	-16.1	-15.2
0.00349	-1.25	-16.1	-13.2
0.003492	-1.25	-16.1	-13.2
0.003494	-1.25	-16.1	-13.2
0.003496	-1.25	-16.1	-15.2
0.003498	-1.25	-16.1	-15.2
0.0035	-1.25	-16.1	-13.2
0.003502	-1.25	-16.1	-15.2
0.003504	-1.25	-16.1	-13.2
0.003506	-1.25	-16.1	-15.2
0.003508	-1.25	-14.1	-15.2
0.00351	-1.25	-16.1	-13.2
0.003512	-1.25	-16.1	-13.2
0.003514	-1.25	-16.1	-15.2
0.003516	-1.25	-14.1	-15.2
0.003518	-1.25	-16.1	-13.2
0.00352	-1.25	-14.1	-15.2
0.003522	-1.25	-16.1	-13.2
0.003524	-1.25	-16.1	-15.2
0.003526	-1.25	-14.1	-13.2
0.003528	-1.25	-16.1	-15.2
0.00353	-1.25	-16.1	-13.2
0.003532	-1.25	-14.1	-15.2
0.003534	-1.25	-14.1	-13.2
0.003536	-1.23	-16.1	-13.2
0.003538	-1.25	-16.1	-13.2
0.00354	-1.25	-16.1	-13.2
0.003542	-1.25	-16.1	-15.2
0.003544	-1.25	-14.1	-13.2
0.003546	-1.23	-16.1	-13.2
0.003548	-1.25	-16.1	-13.2
0.00355	-1.25	-14.1	-13.2
0.003552	-1.23	-16.1	-15.2
0.003554	-1.25	-16.1	-13.2
0.003556	-1.25	-14.1	-13.2
0.003558	-1.25	-16.1	-13.2
0.00356	-1.25	-16.1	-13.2
0.003562	-1.25	-16.1	-15.2
0.003564	-1.23	-16.1	-13.2
0.003566	-1.23	-16.1	-15.2
0.003568	-1.25	-14.1	-13.2
0.00357	-1.23	-16.1	-13.2
0.003572	-1.23	-16.1	-13.2
0.003574	-1.23	-14.1	-13.2
0.003576	-1.25	-16.1	-13.2
0.003578	-1.23	-14.1	-13.2
0.00358	-1.23	-14.1	-13.2
0.003582	-1.25	-16.1	-15.2
0.003584	-1.25	-14.1	-13.2
0.003586	-1.23	-14.1	-13.2
0.003588	-1.25	-16.1	-13.2
0.00359	-1.25	-16.1	-15.2
0.003592	-1.23	-14.1	-13.2
0.003594	-1.23	-14.1	-15.2
0.003596	-1.23	-16.1	-15.2
0.003598	-1.25	-14.1	-13.2
0.0036	-1.23	-16.1	-13.2
0.003602	-1.23	-14.1	-13.2
0.003604	-1.23	-14.1	-15.2
0.003606	-1.23	-16.1	-13.2
0.003608	-1.23	-14.1	-13.2
0.00361	-1.23	-14.1	-15.2
0.003612	-1.23	-14.1	-13.2
0.003614	-1.23	-16.1	-13.2
0.003616	-1.23	-16.1	-13.2
0.003618	-1.23	-14.1	-13.2
0.00362	-1.23	-16.1	-13.2
0.003622	-1.25	-14.1	-13.2
0.003624	-1.25	-14.1	-13.2
0.003626	-1.25	-16.1	-13.2
0.003628	-1.25	-14.1	-13.2
0.00363	-1.23	-16.1	-13.2
0.003632	-1.25	-14.1	-13.2
0.003634	-1.25	-14.1	-13.2
0.003636	-1.25	-16.1	-13.2
0.003638	-1.25	-14.1	-13.2
0.00364	-1.23	-14.1	-13.2
0.003642	-1.25	-14.1	-13.2
0.003644	-1.23	-16.1	-15.2
0.003646	-1.23	-14.1	-13.2
0.003648	-1.23	-16.1	-13.2
0.00365	-1.25	-16.1	-13.2
0.003652	-1.23	-16.1	-13.2
0.003654	-1.25	-14.1	-15.2
0.003656	-1.25	-14.1	-13.2
0.003658	-1.23	-14.1	-13.2
0.00366	-1.23	-14.1	-13.2
0.003662	-1.25	-14.1	-15.2
0.003664	-1.23	-14.1	-13.2
0.003666	-1.23	-14.1	-13.2
0.003668	-1.23	-16.1	-13.2
0.00367	-1.23	-14.1	-13.2
0.003672	-1.23	-16.1	-13.2
0.003674	-1.23	-14.1	-13.2
0.003676	-1.23	-16.1	-13.2
0.003678	-1.23	-14.1	-13.2
0.00368	-1.23	-12.1	-13.2
0.003682	-1.23	-12.1	-13.2
0.003684	-1.23	-14.1	-13.2
0.003686	-1.23	-14.1	-11.2
0.003688	-1.23	-14.1	-13.2
0.00369	-1.23	-14.1	-13.2
0.003692	-1.23	-14.1	-13.2
0.003694	-1.23	-16.1	-13.2
0.003696	-1.23	-14.1	-13.2
0.003698	-1.23	-14.1	-13.2
0.0037	-1.23	-14.1	-13.2
0.003702	-1.23	-16.1	-15.2
0.003704	-1.23	-14.1	-13.2
